genre,title,artist,album,popularity,spotify_url
EDM,Happier,"Marshmello, Bastille",Happier,81,https://open.spotify.com/track/7BqHUALzNBTanL6OvsqmC1
House,House Arrest Tingz,YoungBoy Never Broke Again,Top,71,https://open.spotify.com/track/4Boj4bBiDv6Ur1zKEvLXBI
House,House Tour,Sabrina Carpenter,Man’s Best Friend,87,https://open.spotify.com/track/25jgQBxuUkGDdCG1WGKKN9
House,House of Cards (Full Length Edition),BTS,The Most Beautiful Moment in Life: Young Forever,69,https://open.spotify.com/track/6S2gYweMmT6xygVh5q3QLa
House,House Again,Hudson Westbrook,House Again,70,https://open.spotify.com/track/16MeIVoFWTq2E0r6DwIek5
House,HOUSE OF LUX,DannyLux,DLUX,64,https://open.spotify.com/track/3CU1qWV0h0PvWXQg71YUoo
House,I Really Want to Stay at Your House,"Rosa Walton, Hallie Coggins","Cyberpunk 2077: Radio, Vol. 2 (Original Soundtrack)",76,https://open.spotify.com/track/7mykoq6R3BArsSpNDjFQTm
House,RAINING IN HOUSTON,Drake,$ome $exy $ongs 4 U,67,https://open.spotify.com/track/2xxb5zW09uwbgyLprALi9E
House,House of Memories,Panic! At The Disco,Death of a Bachelor,78,https://open.spotify.com/track/2DgdHcjWmO3qd50RzuBLgZ
House,No Broke Boys,"Disco Lines, Tinashe",No Broke Boys,92,https://open.spotify.com/track/3cZajhyr8LmtPfHZ9296tj
House,"World, Hold On - FISHER Rework","Bob Sinclar, Steve Edwards, FISHER","World, Hold On (FISHER Rework)",67,https://open.spotify.com/track/6quGF3Kvzd5WYEEuCmvCe1
House,Glass House (feat. Naomi Wild),"mgk, Naomi Wild",Hotel Diablo,66,https://open.spotify.com/track/0YP8kt3sAYTj6eEyesreQH
House,Blessings,"Calvin Harris, Clementine Douglas",Blessings,85,https://open.spotify.com/track/78nx0HDJIFD5xDq2L5420Z
House,My House Is Not A Home,d4vd,My House Is Not A Home,69,https://open.spotify.com/track/0ssxoYXlw70MY4lh3JsI9q
House,House Again,Hudson Westbrook,Texas Forever,79,https://open.spotify.com/track/1zM8S2pnIclcdTmrfFnWtX
House,Black Friday (pretty like the sun),"Lost Frequencies, Tom Odell",Black Friday (pretty like the sun),82,https://open.spotify.com/track/4MSj19TwYBLgDFj3ddEeco
House,messy,Łaszewo,messy,75,https://open.spotify.com/track/3CPhCNH8rV1czzGSmXm9TH
House,As It Was,Harry Styles,Harry's House,87,https://open.spotify.com/track/4Dvkj6JhhA12EX05fT7y2e
House,Traphouse,"Tory Lanez, Nyce",Traphouse,67,https://open.spotify.com/track/5rqfg8Hz5D1aCcn2XUxzNA
House,"I Thank God (feat. Dante Bowe, Maryanne Joshua George & Aaron Moses)","Maverick City Music, UPPERROOM, Housefires, Dante Bowe, Maryanne J. George, Aaron Moses",Move Your Heart,69,https://open.spotify.com/track/3IBHk8pwBYyzlKYGVmoWQt
House,I Adore You (feat. Daecolm),"HUGEL, Topic, Arash, Daecolm",I Adore You (feat. Daecolm),85,https://open.spotify.com/track/5nPbKG04fhLkIAjcPFaZq7
House,Stumblin' In,CYRIL,Stumblin' In,81,https://open.spotify.com/track/0h3Xy4V4apMraB5NuM8U7Z
House,Heaven Takes You Home (feat. Connie Constance),"Swedish House Mafia, Connie Constance",Paradise Again,76,https://open.spotify.com/track/3nEHrvNNtgLv9rneTAYVr4
House,boyfriend (with Social House),"Ariana Grande, Social House",boyfriend,79,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
House,DOG HOUSE (feat. Julia Wolf & Yeat),"Drake, Julia Wolf, Yeat",DOG HOUSE,78,https://open.spotify.com/track/47Sa7pC00F7D5Z0i7HC5la
House,Kisses (feat. bbyclose),"BL3SS, CamrinWatsin, bbyclose",Kisses (feat. bbyclose),82,https://open.spotify.com/track/2A1aS3mwuGuX2yk1bgxOvA
House,Mamaw's House,"Thomas Rhett, Morgan Wallen",Mamaw's House,62,https://open.spotify.com/track/3eNOyXmzuA46bUvi8FkIoW
House,Headshots (4r da Locals),Isaiah Rashad,The House Is Burning,68,https://open.spotify.com/track/0xta6Gah3inmeHbj0e3F9a
House,Addicted,"Zerb, The Chainsmokers, Ink",Addicted,78,https://open.spotify.com/track/5ZUIPLoTLJZrPQh2kFZEUM
House,Space Song,Beach House,Depression Cherry,77,https://open.spotify.com/track/7H0ya83CMmgFcOhw0UB6ow
House,Opera House,Cigarettes After Sex,Cigarettes After Sex,72,https://open.spotify.com/track/2Ddfm2NQwTRsf7YVlt258S
House,Whitehouse Road (OurVinyl Sessions),"Tyler Childers, OurVinyl",Tyler Childers | OurVinyl Sessions,65,https://open.spotify.com/track/3BCsNM2w6HcCbrVWlhjTpk
House,Burn The House Down,AJR,The Click (Deluxe Edition),69,https://open.spotify.com/track/2QKLrgXNQtK2c8QbLRO3XC
House,Rally House,prod. DTM,Rally House,64,https://open.spotify.com/track/4CLh2FZhGbH7EouNDJQvjx
House,Intimidated (feat. H.E.R.),"KAYTRANADA, H.E.R.",Intimidated,76,https://open.spotify.com/track/0dFdGPVLs3k0z9ezYWZzUa
House,My House,Flo Rida,My House,77,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1
House,Waffle House,Jonas Brothers,The Album,66,https://open.spotify.com/track/4inPxqHrj9VmjLx5JCDCV4
House,Dollhouse,Melanie Martinez,Cry Baby (Deluxe Edition),72,https://open.spotify.com/track/6wNeKPXF0RDKyvfKfri5hf
House,Make Me Feel,oskar med k,Make Me Feel,84,https://open.spotify.com/track/1GfJCWGLfdev016PSsrUO8
House,Pool House,The Backseat Lovers,When We Were Friends,70,https://open.spotify.com/track/74f0dpqHhTeTJzs4pmZ1yq
House,Jump Around - 30 Years Remaster,House Of Pain,House of Pain (Fine Malt Lyrics) [30 Years] [Deluxe Edition],75,https://open.spotify.com/track/7L93GESzq43UkKUt5FsOCq
House,Where You Are,"John Summit, HAYLA",Comfort In Chaos,73,https://open.spotify.com/track/3pUz2qJe5nqZemi3hhIxMk
House,Moth To A Flame (with The Weeknd),"Swedish House Mafia, The Weeknd",Paradise Again,82,https://open.spotify.com/track/0VO8gYVDSwM1Qdd2GsMoYK
House,Whitehouse Road,Tyler Childers,Purgatory,70,https://open.spotify.com/track/0fbR95FEaJUxiQYaqZZukv
House,Gratitude,Brandon Lake,House Of Miracles,76,https://open.spotify.com/track/4VI7berVSzuaBt1BGrBksC
House,Show Me Love,"WizTheMc, bees & honey",Show Me Love,87,https://open.spotify.com/track/5ITV0zqzjOYfFWpW0xBmRa
House,I Thank God,"Housefires, JWLKRS Worship, Ryan Ellis, Blake Wiggins",How To Start A Housefire (Pt. II),67,https://open.spotify.com/track/7GJeMVJbLzRgNuabsQ8RXt
Deep House,deep in it,"berlioz, Ted Jasper",deep in it,71,https://open.spotify.com/track/6IoDmKMOqGMYwny9MjQ6dg
Deep House,blackout blackout,all things break,blackout blackout,64,https://open.spotify.com/track/3GWq178RXxxXnuGOpuJ6MZ
Deep House,Let Go,Neon Tide,Let Go,62,https://open.spotify.com/track/7bL9uGTNLE1SAHQUAjHne5
Deep House,Ghostkeeper,"Klangkarussell, GIVVEN",Ghostkeeper,65,https://open.spotify.com/track/0qHD5pzpp1zSPa5Ud74WDC
Deep House,CAN'T FIND YOU,"AVAION, oskar med k",CAN'T FIND YOU,66,https://open.spotify.com/track/22u0wscY6rWbbr9M7Ezg4j
Deep House,That's Where I Should Be,MA:RK,That's Where I Should Be,66,https://open.spotify.com/track/6zebgbvTnD3NsCgNgRRnk8
Deep House,It Feels So Good - Jamy Nox Remix,"Matt Sassari, HUGEL, Sonique, Jamy Nox",It Feels So Good (Jamy Nox Remix),67,https://open.spotify.com/track/4o1t8bOiuHwjijH2b0LrmA
Deep House,Unspoken Thoughts,Rad&Co,Unspoken Thoughts,61,https://open.spotify.com/track/4Sapcp022sWJAyZdAvsRfI
Deep House,Something Stronger,"Rules, SHYA, Coldabank",Something Stronger,62,https://open.spotify.com/track/1VhD0FPDYqFhqRJVguVAJe
Deep House,Maze Of Memories,"Lynnic, ItsArius, Dinia",Maze Of Memories,67,https://open.spotify.com/track/4ynY3o2BtztX3AdESEe3St
Deep House,Nobody Knows - Belters Only Remix,"Ape Drums, Clementine Douglas, Belters Only",Nobody Knows (Belters Only Remix),63,https://open.spotify.com/track/1unlWf6dqVy71XhAdlMjH0
Deep House,Wanna Be Somewhere With You,Rules,Wanna Be Somewhere With You,64,https://open.spotify.com/track/2ZYz1NTuQxoKy7BaYHzzSi
Deep House,Mess Around (Baby Baby),"Rivo, Jaquet",Mess Around (Baby Baby),67,https://open.spotify.com/track/1Jht2fusiIuJo0KRvjUizH
Deep House,More,"Jan Blomqvist, Elena Pitoulis",More,64,https://open.spotify.com/track/7CuXB3Dr61IvDFEWfqG3sE
Deep House,Shades Of Gray,"Carpetman, Scott Rill",Shades Of Gray,64,https://open.spotify.com/track/5jakKyB7OiOSPyTrbypdpm
Deep House,Light,Nu Aspect,Light,63,https://open.spotify.com/track/0JLiYHwL8CXEysiurWmdow
Deep House,I'll Be Yours,"Zerb, Georgi Kay",SURRENDER,62,https://open.spotify.com/track/3qxTsPLj9VXXBl8LMbQ16l
Deep House,I’ll Find My Way To You,"Elderbrook, Emmit Fenn",I’ll Find My Way To You,62,https://open.spotify.com/track/2R2haDSmphwkn4kANdHU5P
Deep House,Mood Song,"Why U So, Lua Sola",Mood Song,65,https://open.spotify.com/track/79fIQTrSfK6J9r8va0INAo
Deep House,Crazy For It,"Rampa, Adam Port, &ME, Boys Noize, Vinson, Keinemusik",Crazy For It,69,https://open.spotify.com/track/0nZUQdt97RJ429I0FuAO2r
Deep House,Bloom Again,Nu Aspect,Bloom Again,66,https://open.spotify.com/track/6sZYTNw51HHsYNEvVrJWPe
Deep House,Don't Worry,Lumine,Don't Worry,67,https://open.spotify.com/track/5YGSoLBgQC6Mt58qFJvGwU
Deep House,Too Tense,oskar med k,Too Tense,67,https://open.spotify.com/track/6DX98Pko7MmGRluSvj43cU
Deep House,Catch & Release - Deepend Remix,"Matt Simons, Deepend",When The Lights Go Down,72,https://open.spotify.com/track/11BAVEGi1ivJ6JWLqKUNrZ
Deep House,Weightless (jamesjamesjames Remix),"Ben Böhmer, Panama, jamesjamesjames",Weightless (jamesjamesjames Remix),69,https://open.spotify.com/track/1a3u6JpaSEndtkzDyUFOqC
Deep House,You're Makin' Me High,"DJ Katch, Amira Eldine",You're Makin' Me High,67,https://open.spotify.com/track/5iP6VWh8goBkJcXBMQSejA
Deep House,Other Side,"AVAION, BUNT.",Selfreflection,66,https://open.spotify.com/track/5sldxFuM496Xu7dt6r8Ckl
Deep House,Praying To A God - LUKE Remix,"Mr. Probz, LUKE",Praying To A God (Remixes),68,https://open.spotify.com/track/4qB9e24mvDa5rG93OnmiC8
Deep House,What Can I Do,Portrait,What Can I Do,61,https://open.spotify.com/track/4aEKZ3X6SFcrMwI1ejbZ9l
Deep House,Road,"Lane 8, Arctic Lake",Brightest Lights,62,https://open.spotify.com/track/6kckNpuM5oXZrObLExRg6d
Deep House,Think Of Me,"HUGEL, David Guetta, Kehlani, Daecolm",Think Of Me,71,https://open.spotify.com/track/3RvkuiK2x5BlSQWYqTYjIS
Deep House,Something About You,Hayden James,Something About You,67,https://open.spotify.com/track/5n9DJWUiwuKuPE9sCVbQ0n
Deep House,una noche con hugel,"HUGEL, Alleh, Yorghaki",una noche con hugel,73,https://open.spotify.com/track/2iamvJ8dFSfapKYEtEYFun
Deep House,Self Control,"Lynnic, ItsArius, Lilly",Self Control,68,https://open.spotify.com/track/1vfBfRJaHRFVRRYMoJNg7N
Deep House,Breathing,"Ben Böhmer, Nils Hoffmann, Malou",Breathing,68,https://open.spotify.com/track/1MvLmHeLkaNgUScgbUVnWJ
Deep House,Hit the Ground,Texture,Hit the Ground,73,https://open.spotify.com/track/7wAuksvJErTLz0OHTDJPIa
Deep House,Because You Move Me,"Tinlicker, Helsloot",Because You Move Me,74,https://open.spotify.com/track/05GvwwTLLID738BbKN1ze0
Deep House,It Feels So Good,"Matt Sassari, HUGEL, Sonique",It Feels So Good,78,https://open.spotify.com/track/7xFy1kfgGWJWTpx1vSHBLi
Deep House,I Adore You (feat. Daecolm),"HUGEL, Topic, Arash, Daecolm",I Adore You (feat. Daecolm),85,https://open.spotify.com/track/5nPbKG04fhLkIAjcPFaZq7
Deep House,Last Night,Rivo,Last Night,71,https://open.spotify.com/track/2fr3zUXQFLztUhpfBu6Wpq
Deep House,Sleepless,"AVAION, PaulWetz, Nu Aspect, YUMA",Sleepless,70,https://open.spotify.com/track/75HBVc7kJLjC2LlPc4ScfH
Deep House,Sweet Release,Nu Aspect,Sweet Release,70,https://open.spotify.com/track/0C6Sbwuo42ebcvGWeWCSEq
Deep House,Miss You,"Nu Aspect, Jamis, Poppy Baskcomb",Miss You,69,https://open.spotify.com/track/329PAO2XpurUBEWszXKG5K
Deep House,"Patadas de Ahogado / LATÍN MAFIA, HUMBE - Rework",HUGEL,"Patadas de Ahogado / LATÍN MAFIA, HUMBE (Rework)",72,https://open.spotify.com/track/14S2VMZRhekYGluotZ4pqg
Deep House,Just What I Said (Everything In Its Right Place),High Beam,Just What I Said (Everything In Its Right Place),69,https://open.spotify.com/track/2wGRIasMJFkp2NLAISSZov
Deep House,Make Me Feel,oskar med k,Make Me Feel,84,https://open.spotify.com/track/1GfJCWGLfdev016PSsrUO8
Deep House,Let It Go,"NOTSOBAD, MA:RK",Let It Go,70,https://open.spotify.com/track/4madkqL1bB8rweDVBG8FvR
Techno,The Heads That Know (feat. Comma Dee),"Charlotte de Witte, Comma Dee",The Heads That Know,63,https://open.spotify.com/track/5TH2FmWFED58bejTlKQXVi
Techno,My Little White Pony,"MCR-T, horsegiirL",Farm Fantasies,60,https://open.spotify.com/track/46PRAC9BDGinxWR2Jw6chN
Techno,GIRLBOSS,Sara Landry,GIRLBOSS,63,https://open.spotify.com/track/20X3JnZ5J6eNGXpypFQNxa
Techno,Numb,"Seeko, New Beat Order, Anika, KROMA",Numb,66,https://open.spotify.com/track/0gdQdQ74cDuipX6JzsRk3z
Techno,in da club x forever,TECHNO LINES,in da club x forever,62,https://open.spotify.com/track/52UC6TZBaWLHtgSv7pMtQX
Techno,Woops - Dimitri Vegas & Junkie Kid Remix,"Dj Bountyhunter, Dimitri Vegas, Junkie Kid",Woops (Dimitri Vegas & Junkie Kid Remix),70,https://open.spotify.com/track/3s0ddyP32ZZMCXQT70UQYJ
Techno,Mamma Mia (feat. Mentissa) - Techno Mix,"BENNETT, Mentissa",Mamma Mia (feat. Mentissa) [Techno Mix],68,https://open.spotify.com/track/3qpsSAfHgTdTwkaraJLe0V
Techno,Praise The Lord (Da Shine) (feat. Skepta) - Durdenhauer Edit,"Durdenhauer, A$AP Rocky, Skepta",Praise The Lord (Da Shine) (feat. Skepta) [Durdenhauer Edit],69,https://open.spotify.com/track/7jQkiAaa4XYYsPH3rcfcWo
Techno,My Beat Goes,Ummet Ozcan,My Beat Goes,62,https://open.spotify.com/track/12vw8PuxYG0jd6YW2gBcAK
Techno,CRUSH,"Yellow Claw, Natte Visstick, RHYME",CRUSH,63,https://open.spotify.com/track/5GKsUqnQ90T5kkvG6u30wZ
Techno,Hard Beat,"TNT, Darren Styles, Technoboy, Tuneboy",Hard Beat,62,https://open.spotify.com/track/7Gs5hS0rQsdE5GVjovT5rm
Techno,Play With Me,"Sara Landry, Shlømo",Spiritual Driveby,63,https://open.spotify.com/track/6PrPWf02VxGUd2jJLs9z1M
Techno,Blade,D'Angello & Francis,Blade,66,https://open.spotify.com/track/1wQwTyocYlAE27QEk8BQXa
Techno,YEAH,"Dimitri Vegas & Like Mike, W&W, Marnik, Dimitri Vegas",YEAH,70,https://open.spotify.com/track/2qlqMa0e422LZyGw1J5for
Techno,Techno Prank,Dubdogz,Techno Prank,61,https://open.spotify.com/track/2JqbTRtUZmkTIHxPyBkurQ
Techno,Song 2,"D-Devils, Rumix, Highbreeze",Song 2,66,https://open.spotify.com/track/6IXr50xGiGbcRFEMlKW9yB
Techno,Blade,"DJ Kuba, Neitan, Bounce Inc.",Blade,65,https://open.spotify.com/track/5oAyw9c4VvHaEdiAfLQobC
Techno,LUCES DE TECNO,Feid,"MOR, No Le Temas a La Oscuridad",66,https://open.spotify.com/track/0goXAEnjWhssHU0y9Zyqyf
Techno,LET'S GET FKD UP,"Alok, Mondello'G, CERES, Tribbs",LET'S GET FKD UP (feat. Tribbs),75,https://open.spotify.com/track/0iB5f04XdJ2tcfhoVkeLV8
Techno,Be The One,Eli Brown,Be The One,67,https://open.spotify.com/track/1cQld05IcUDw3RCFt7uymW
Techno,E.T.,"QUATTROTEQUE, Rayyea",E.T.,65,https://open.spotify.com/track/7rji3pwPqPCUVX2flQw8Zj
Techno,It's My Life - Techno Remix,"Nic Johnston, Jawny Sparklez",It's My Life (Techno Remix),67,https://open.spotify.com/track/0zJWxs9N1pkwF1eKOepZFq
Techno,Sucker,Nicolas Julian,Sucker,69,https://open.spotify.com/track/04A0Rm6cMA5J1r9f2WlVPO
Techno,Sierra,"Argy, Baset",Sierra,67,https://open.spotify.com/track/1B7BRFwQJL3LvD5UA4iHpx
Techno,2003,"TNT, Technoboy, Tuneboy",2003,68,https://open.spotify.com/track/0d2nwtK9mfFiVO8hkM5Xln
Techno,Rock That Body,Techno Mike,Rock That Body,65,https://open.spotify.com/track/3eh8mblaSUb8n3PnvmRyyy
Techno,"Dance For Me (1, 2, 3) - Stutter Techno","Sonny Wern, Lyente, Quinten Circle, ZANA","Dance For Me (1, 2, 3) [Stutter Techno]",66,https://open.spotify.com/track/7F7N0yugLFgKXoEACgtzD8
Techno,Stop It,FISHER,Oi Oi,63,https://open.spotify.com/track/627JZ3dVd88Xc5IoHOeNT5
Techno,Boyz In Paris (with VINAI),"Marnik, Naeleck, VINAI",Boyz In Paris (with VINAI),75,https://open.spotify.com/track/17NHXI2CJp7KgdcwcDnRx4
Techno,Aria,"Argy, Omnya",New World,69,https://open.spotify.com/track/5vFJOD9V4rHgTLWaBRGQ4N
Techno,Rainfall (Praise You),Tom Santa,Rainfall (Praise You),70,https://open.spotify.com/track/1M8t1j3Kv2qp97bdq5q4Vl
Techno,Meet Her At The Love Parade,Alfons,Meet Her At The Love Parade,70,https://open.spotify.com/track/4wobkmDH2DEWyyRc2B3XtO
Techno,On My Mind,"Diplo, SIDEPIECE",Do You Dance?,63,https://open.spotify.com/track/54hA0ldJYyT1huGfSeOjdQ
Techno,Push Up - Main Edit,Creeds,Push Up (Main Edit),76,https://open.spotify.com/track/3AjSfp5FDvwtMU9XBsbS8j
Techno,California Dreamin' (feat. High Jinx),"Chris Lorenzo, High Jinx",California Dreamin' (feat. High Jinx),66,https://open.spotify.com/track/4ASOMWcJUrwEpjJy4GEijz
Techno,Pedro,"Jaxomy, Agatino Romero, Raffaella Carrà",Pedro,74,https://open.spotify.com/track/48lxT5qJF0yYyf2z4wB4xW
Techno,Thank You (Not So Bad),"Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike",Thank You (Not So Bad),82,https://open.spotify.com/track/09CnYHiZ5jGT1wr1TXJ9Zt
Techno,Dernière danse - Techno Mix,"Indila, BENNETT",Dernière danse (Techno Mix),72,https://open.spotify.com/track/5fIZ683j2xPeLAXfHeWKEG
Techno,All the Things She Said,"Robin Schulz, Timmy Trumpet, KOPPY",All the Things She Said,69,https://open.spotify.com/track/6FxRH7N7Q86i6aixaSYYzx
Techno,Borderline,"Ely Oaks, LAVINIA",Borderline,75,https://open.spotify.com/track/5LrWZ8K4SPr1Qe0ZBqJGTq
Techno,NOW IT'S GONE - ELY OAKS REMIX,"IN PARALLEL, Ely Oaks",NOW IT'S GONE (ELY OAKS REMIX),72,https://open.spotify.com/track/52J5G1z4DN0EWeAVsW7Uob
Techno,Vois sur ton chemin - Techno Mix,BENNETT,Vois sur ton chemin (Techno Mix),79,https://open.spotify.com/track/31nfdEooLEq7dn3UMcIeB5
Techno,Running Around,Ely Oaks,Running Around,76,https://open.spotify.com/track/7yNQ5oPcuCC4wTqTcMRIrE
Trance,Trance (with Travis Scott & Young Thug),"Metro Boomin, Travis Scott, Young Thug",HEROES & VILLAINS,82,https://open.spotify.com/track/5wG3HvLhF6Y5KTGlK0IW3J
Trance,"Trance of Omi (From ""They Call Him OG"")","Thaman S, Harsha Darivemula, Adviteeya Vojjala","Trance of Omi (From ""They Call Him OG"")",71,https://open.spotify.com/track/3UtQB2Z4sNPBGGV1VkFIzT
Trance,Sleepless Nights,"Armin van Buuren, Martin Garrix, Libby Whitehouse",Sleepless Nights,62,https://open.spotify.com/track/39pgWHKvgtSlvEI0AWvi62
Trance,Easy To Love,"Armin van Buuren, Matoma, Teddy Swims",Feel Again,61,https://open.spotify.com/track/0BLxPjFEOG8G1q8AKLuz3V
Trance,Ocean - Marlon Hoffstadt Remix,"Calvin Harris, Jessie Reyez, Marlon Hoffstadt",Ocean (Marlon Hoffstadt Remix),62,https://open.spotify.com/track/6b4QkHBw1N4eLIa8dBxtWJ
Trance,Reticular Trance,Martin Grisel,Reticular Trance,61,https://open.spotify.com/track/5RzoEAd422RmC2GWELRlc4
Trance,On & On,"Armin van Buuren, Punctual, Alika",Feel Again,65,https://open.spotify.com/track/6wLqNGHQIja6xqT0cfrzBB
Trance,SOLANA,Alex LeMirage,SOLANA,66,https://open.spotify.com/track/3xcf6DL9oc2botvStMUlnD
Dubstep,Forever,"ILLENIUM, Tom Grennan, Alna",Forever,69,https://open.spotify.com/track/185lm6Rdf2y5s4WnW3PzHB
Dubstep,One Last Breath - Remix,ATLiens,One Last Breath (ATLiens Remix),65,https://open.spotify.com/track/3ekLXHhFW8qI6FZDE6Xx9l
Dubstep,HUMBLE. - SKRILLEX REMIX,"Skrillex, Kendrick Lamar",HUMBLE. (SKRILLEX REMIX),65,https://open.spotify.com/track/65ES1qwOB577ZnTkizMXJJ
Dubstep,All That Really Matters,"ILLENIUM, Teddy Swims",ILLENIUM,76,https://open.spotify.com/track/6cLrGfKIIRHYQw7S0mCDhA
Drum & Bass,Vino Bandit,"K Motionz, Songer",Vino Bandit,65,https://open.spotify.com/track/00c6JYguKlfq5yOlLoITlH
Drum & Bass,Chase The Sun,Koven,Chase The Sun,60,https://open.spotify.com/track/7kE5SGVpogBX5VXiTgYiRg
Electro Swing,We No Speak Americano,"Yolanda Be Cool, DCup",We No Speak Americano,62,https://open.spotify.com/track/0CJ1quCQhVX9Ax2jYwwovA
Electro Swing,Daisies,"Black Gryph0n, Baasik",Daisies,65,https://open.spotify.com/track/0AoNT5b3YYf28IIq6pGojV
Electro Swing,New Type of Hero - 《凸变英雄X》动画原声带,Chatterbox,New Type of Hero (《凸变英雄X》动画原声带),65,https://open.spotify.com/track/5ShUqjq6BDhmOJEE6Bc13u
Electro Swing,Build Our Machine,Dagames,Build Our Machine,64,https://open.spotify.com/track/2c7crkxACouDpMoCilD1ao
Electro Swing,Insane,"Black Gryph0n, Baasik",Insane,74,https://open.spotify.com/track/5flerg6aEao2VayZezVlgu
Electro Swing,Hell’s Greatest Dad,"Jeremy Jordan, Amir Talai, Erika Henningsen, Kimiko Glenn, Andrew Underberg, Sam Haft",Hazbin Hotel (Original Soundtrack),66,https://open.spotify.com/track/2h4MTQZP8quVwuwrtIPErD
Electro Swing,We No Speak Americano (Edit),"Yolanda Be Cool, DCup",We No Speak Americano,63,https://open.spotify.com/track/37dYAkMa4lzRCH6kDbMT1L
Jazz,薄ら氷心中,Sheena Ringo,逆輸入 〜航空局〜,69,https://open.spotify.com/track/1DxOabtnI3W4ouECc6AdyT
Jazz,jazz is for ordinary people,berlioz,jazz is for ordinary people,66,https://open.spotify.com/track/06SYfhYSo9iY3txHE6W9Dl
Jazz,A Cautionary Tale,Laufey,A Matter of Time,67,https://open.spotify.com/track/00k7tsWaAJXGJ4rZZxd6bM
Jazz,Clean Air,Laufey,A Matter of Time,65,https://open.spotify.com/track/5vUwvYW5fpHrwHfirVpkHn
Jazz,Jammin,RUBII,Olive Green,69,https://open.spotify.com/track/34FhndFs4d8ltOVj8JqN4s
Jazz,Letter To My 13 Year Old Self,Laufey,Bewitched,66,https://open.spotify.com/track/59Y1f3y8FuLjadWY9Bx2LC
Jazz,Like the Movies,Laufey,Typical of Me EP,67,https://open.spotify.com/track/1hUXDEqjNIIbfjTcaz3jzb
Jazz,Cuckoo Ballet - Interlude,Laufey,A Matter of Time,64,https://open.spotify.com/track/6iGT4CugvKIPPee1BfNRTp
Jazz,Sabotage,Laufey,A Matter of Time,67,https://open.spotify.com/track/1fUp9sWmy3EiZzPGbJmR4W
Jazz,"Too Little, Too Late",Laufey,A Matter of Time,74,https://open.spotify.com/track/6zEg4KEgz6RGhCPmDKplYf
Jazz,deep in it,"berlioz, Ted Jasper",deep in it,71,https://open.spotify.com/track/6IoDmKMOqGMYwny9MjQ6dg
Jazz,1985,"Freddie Gibbs, The Alchemist",Alfredo,64,https://open.spotify.com/track/1p1b9LdLJ0REuFJX9mYtFX
Jazz,Clockwork,Laufey,A Matter of Time,70,https://open.spotify.com/track/1zOXs9kBDCGVYZXbxCR3eu
Jazz,Jealousy,RUBII,Jealousy,69,https://open.spotify.com/track/0uU6wpqMrSe8SuIAJNIje9
Jazz,Second Best,Laufey,Bewitched,68,https://open.spotify.com/track/4Y9Ge3i5r0vgFAZq653Yx3
Jazz,I've Been In Love,"Jungle, Channel Tres",Volcano,69,https://open.spotify.com/track/7j3zZ2jAjzFD60UjhldhHo
Jazz,Carousel,Laufey,A Matter of Time,68,https://open.spotify.com/track/1f1v2sHXpFFtjxB8KVKypW
Jazz,Magnolia,Laufey,Typical of Me EP,68,https://open.spotify.com/track/0R5vO904RzxDJ30yZaspQD
Jazz,What's the Use?,Mac Miller,Swimming,69,https://open.spotify.com/track/2dgrYdgguVZKeCsrVb9XEs
Jazz,Castle in Hollywood,Laufey,A Matter of Time,71,https://open.spotify.com/track/3zTnSPti5JjNsowJH4SS3u
Jazz,Walk On By,"Thundercat, Kendrick Lamar",Drunk,64,https://open.spotify.com/track/6fkL9CjWmjeV6vfDxTp9OZ
Jazz,Denver,Jack Harlow,Jackman.,69,https://open.spotify.com/track/5r30gHLxvhp60XMc5TIIMh
Jazz,Tough Luck,Laufey,A Matter of Time,70,https://open.spotify.com/track/5PFjKfGf75I3LkKGiReWp5
Jazz,Mr. Eclectic,Laufey,A Matter of Time,72,https://open.spotify.com/track/0gBlPhTZaqY06DHCL9V7W5
Jazz,Dang! (feat. Anderson .Paak),"Mac Miller, Anderson .Paak",The Divine Feminine,69,https://open.spotify.com/track/5iUQMwxUPdJBFeGkePtM66
Jazz,Intergalactic Janet,Ley Soul,Intergalactic Janet,68,https://open.spotify.com/track/4dTnTDOvYrY9eMU9ZPOdMt
Jazz,I Wish You Love,Laufey,Typical of Me EP,70,https://open.spotify.com/track/5zHLswJplBXyPstFSSMIOH
Jazz,Snow White,Laufey,A Matter of Time,70,https://open.spotify.com/track/1AZwVoUx3UF5JbkUeMSUGe
Jazz,Navajo,Masego,Navajo,72,https://open.spotify.com/track/6zWU7YALeEDMcPGhKKZJhV
Jazz,Dreamer,Laufey,Bewitched,70,https://open.spotify.com/track/1YxQxV5sKZN1TgVpXl5MLA
Jazz,Bored,Laufey,Bewitched: The Goddess Edition,71,https://open.spotify.com/track/2SPbioo65CuUB3H0aW1ID5
Jazz,Jukebox Joints (feat. Joe Fox & Kanye West),"A$AP Rocky, Joe Fox, Kanye West",AT.LONG.LAST.A$AP,73,https://open.spotify.com/track/2gAGWaK4wvt2xrFUlR4mK8
Jazz,No Bad Vibes,"Jazzy, KILIMANJARO",No Bad Vibes,78,https://open.spotify.com/track/0dgdDB39uUoC8WICmTE2U8
